  0.690217614     ,   7.41496682E-02
  0.203381181     ,  0.318534672    
  0.197679296     ,  0.324221849    
  0.459811985     ,  0.155387521    
   5.15633002E-02 ,  0.592989028    
  0.341203839     ,  0.215055048    
  0.927325606     ,   1.50901079E-02
  0.520534635     ,  0.130579770    
  0.902149975     ,   2.05948949E-02
  0.808370352     ,   4.25469875E-02
  0.733695626     ,   6.19322062E-02
  0.773540854     ,   5.13553619E-02
  0.909125566     ,   1.90544128E-02
  0.726534724     ,   6.38937950E-02
  0.847923577     ,   3.29929590E-02
  0.572719872     ,  0.111471713    
  0.818486452     ,   4.00596857E-02
  0.161007747     ,  0.365260541    
  0.365594417     ,  0.201246142    
  0.991795003     ,   1.64777040E-03
  0.949058175     ,   1.04570389E-02
  0.114348121     ,  0.433701575    
  0.869507730     ,   2.79656053E-02
  0.472711205     ,  0.149854124    
  0.816323221     ,   4.05889750E-02
   6.03692122E-02 ,  0.561455190    
  0.326709986     ,  0.223736465    
  0.274949908     ,  0.258233249    
  0.268707871     ,  0.262826085    
  0.602278173     ,  0.101407170    
  0.168912217     ,  0.355675220    
  0.907262027     ,   1.94647908E-02
  0.963920712     ,   7.34925270E-03
  0.459906548     ,  0.155346394    
  0.378599226     ,  0.194255412    
  0.290724039     ,  0.247076154    
  0.524801075     ,  0.128947198    
  0.856633067     ,   3.09491158E-02
  0.483469576     ,  0.145353377    
  0.116741098     ,  0.429559350    
  0.278263777     ,  0.255837142    
  0.237051234     ,  0.287895799    
  0.962039471     ,   7.73996115E-03
  0.546976447     ,  0.120669901    
  0.421892285     ,  0.172601044    
  0.158171982     ,  0.368814468    
   7.64255449E-02 ,  0.514287651    
  0.488385379     ,  0.143330097    
  0.556036711     ,  0.117384195    
  0.971777797     ,   5.72562218E-03
   5.66842556E-02 ,  0.574051738    
  0.999584317     ,   8.31484795E-05
  0.522871494     ,  0.129683912    
  0.322207868     ,  0.226511657    
  0.396184117     ,  0.185175240    
  0.668588758     ,   8.05172324E-02
  0.825349927     ,   3.83895636E-02
  0.644996822     ,   8.77019763E-02
  0.377973527     ,  0.194586217    
   4.03585732E-02 ,  0.641990304    
  0.106878377     ,  0.447212756    
  0.847010553     ,   3.32084298E-02
  0.181631908     ,  0.341154635    
  0.574242711     ,  0.110940635    
  0.347794980     ,  0.211228430    
  0.520935059     ,  0.130425990    
  0.280873269     ,  0.253970325    
  0.251129955     ,  0.276356936    
  0.838245153     ,   3.52889299E-02
  0.924320877     ,   1.57392025E-02
  0.826339364     ,   3.81499529E-02
   7.36391842E-02 ,  0.521715581    
  0.925011158     ,   1.55898929E-02
  0.986594677     ,   2.69919634E-03
  0.271584481     ,  0.260696411    
  0.270421445     ,  0.261554718    
   8.22754875E-02 ,  0.499536395    
   1.07943155E-02 ,  0.905747116    
  0.520118296     ,  0.130739808    
  0.664485753     ,   8.17483664E-02
  0.651951253     ,   8.55571032E-02
  0.452841640     ,  0.158442557    
  0.285053849     ,  0.251015425    
  0.910394430     ,   1.87754631E-02
  0.301930875     ,  0.239511430    
  0.556780398     ,  0.117116868    
  0.697902918     ,   7.19350576E-02
  0.426284879     ,  0.170529485    
  0.149267241     ,  0.380403399    
  0.492126435     ,  0.141803920    
  0.574170828     ,  0.110965669    
   8.11464414E-02 ,  0.502299964    
  0.643122494     ,   8.82840157E-02
  0.147326842     ,  0.383020341    
  0.593233049     ,  0.104433596    
  0.539962590     ,  0.123251081    
   8.19953382E-02 ,  0.500218570    
  0.859410107     ,   3.03018093E-02
  0.131859869     ,  0.405203104    
  0.691286027     ,   7.38403201E-02
   1.01520242E-02 ,  0.918016434    
   6.92056399E-03 ,  0.994651616    
  0.242508039     ,  0.283344090    
  0.472071350     ,  0.150125027    
   4.88308035E-02 ,  0.603878796    
  0.473957509     ,  0.149327517    
  0.151728898     ,  0.377131999    
  0.581649840     ,  0.108377337    
  0.874219835     ,   2.68846750E-02
  0.692984700     ,   7.33494759E-02
  0.415296227     ,  0.175752640    
  0.150987312     ,  0.378111899    
  0.238391280     ,  0.286768377    
  0.486261338     ,  0.144201815    
  0.870581210     ,   2.77188420E-02
  0.993010581     ,   1.40279531E-03
  0.213679925     ,  0.308655202    
  0.763382852     ,   5.39991260E-02
  0.744919062     ,   5.88959455E-02
  0.915434539     ,   1.76712871E-02
  0.951539099     ,   9.93490219E-03
  0.545721114     ,  0.121129453    
  0.545330882     ,  0.121272504    
  0.749796808     ,   5.75906038E-02
  0.745938718     ,   5.86223602E-02
  0.564297736     ,  0.114434659    
  0.448622406     ,  0.160314739    
  0.407280177     ,  0.179650784    
  0.231477007     ,  0.292654932    
  0.179441541     ,  0.343581140    
  0.403180748     ,  0.181674063    
  0.992633283     ,   1.47879124E-03
  0.194096088     ,  0.327880383    
  0.245175377     ,  0.281156301    
   6.39380291E-02 ,  0.549968183    
  0.719771862     ,   6.57641888E-02
  0.149103865     ,  0.380622447    
  0.176743507     ,  0.346611142    
  0.574217021     ,  0.110949576    
  0.681102037     ,   7.68086314E-02
  0.902319372     ,   2.05573440E-02
  0.352463901     ,  0.208561420    
   3.41323689E-02 ,  0.675501823    
  0.613786340     ,   9.76216793E-02
  0.986484408     ,   2.72154808E-03
  0.579563022     ,  0.109096169    
  0.980733097     ,   3.89099121E-03
